mosquito_id,morph_id_genus,morph_id_anopheles_species,variable,value
063_pm,Anopheles,other,specimen_image_3,1657246757050.jpg
064_mi,Anopheles,other,specimen_image_1,WIN_20220707_22_20_24_Pro-22_21_7.jpg
064_mi,Anopheles,other,specimen_image_3,WIN_20220707_22_20_44_Pro-22_21_18.jpg
064_mi,Anopheles,other,specimen_image_2,WIN_20220707_22_20_32_Pro-22_21_12.jpg
064_p,Anopheles,other,specimen_image_1,1657246919711.jpg
064_p,Anopheles,other,specimen_image_2,1657246936438.jpg
064_p,Anopheles,other,specimen_image_3,1657246957795.jpg
064_pc,Anopheles,other,specimen_image_3,1657247781696.jpg
064_pc,Anopheles,other,specimen_image_1,1657247740972.jpg
064_pc,Anopheles,other,specimen_image_2,1657247765732.jpg
064_pm,Anopheles,other,specimen_image_3,1657246899628.jpg
064_pm,Anopheles,other,specimen_image_2,1657246886333.jpg
064_pm,Anopheles,other,specimen_image_1,1657246860750.jpg
065_mi,Anopheles,other,specimen_image_1,WIN_20220707_22_22_32_Pro-22_23_33.jpg
065_mi,Anopheles,other,specimen_image_3,WIN_20220707_22_23_10_Pro-22_23_39.jpg
065_mi,Anopheles,other,specimen_image_2,WIN_20220707_22_22_55_Pro-22_23_37.jpg
065_p,Anopheles,other,specimen_image_2,1657247110006.jpg
065_p,Anopheles,other,specimen_image_3,1657247135329.jpg
065_p,Anopheles,other,specimen_image_1,1657247098560.jpg
065_pc,Anopheles,other,specimen_image_1,1657247832881.jpg
065_pc,Anopheles,other,specimen_image_3,1657247865879.jpg
065_pc,Anopheles,other,specimen_image_2,1657247848933.jpg
065_pm,Anopheles,other,specimen_image_3,1657247067194.jpg
065_pm,Anopheles,other,specimen_image_1,1657247028978.jpg
065_pm,Anopheles,other,specimen_image_2,1657247038143.jpg
066_mi,Anopheles,other,specimen_image_1,WIN_20220707_22_24_17_Pro-22_25_7.jpg
066_mi,Anopheles,other,specimen_image_2,WIN_20220707_22_24_32_Pro-22_25_9.jpg
066_mi,Anopheles,other,specimen_image_3,WIN_20220707_22_24_44_Pro-22_25_12.jpg
066_p,Anopheles,other,specimen_image_1,1657247207864.jpg
066_p,Anopheles,other,specimen_image_2,1657247229924.jpg
066_p,Anopheles,other,specimen_image_3,1657247255613.jpg
066_pc,Anopheles,other,specimen_image_1,1657247911994.jpg
066_pc,Anopheles,other,specimen_image_3,1657247949500.jpg
066_pc,Anopheles,other,specimen_image_2,1657247929407.jpg
066_pm,Anopheles,other,specimen_image_3,1657247163882.jpg
066_pm,Anopheles,other,specimen_image_1,1657247140882.jpg
066_pm,Anopheles,other,specimen_image_2,1657247151478.jpg
067_mi,Anopheles,other,specimen_image_2,WIN_20220707_22_27_10_Pro-22_28_13.jpg
067_mi,Anopheles,other,specimen_image_1,WIN_20220707_22_26_33_Pro-22_28_7.jpg
067_mi,Anopheles,other,specimen_image_3,WIN_20220707_22_27_34_Pro-22_28_16.jpg
067_p,Anopheles,other,specimen_image_3,1657247524110.jpg
067_p,Anopheles,other,specimen_image_2,1657247495606.jpg
067_p,Anopheles,other,specimen_image_1,1657247482828.jpg
067_pc,Anopheles,other,specimen_image_2,1657248014886.jpg
067_pc,Anopheles,other,specimen_image_1,1657247995635.jpg
067_pc,Anopheles,other,specimen_image_3,1657248036260.jpg
067_pm,Anopheles,other,specimen_image_3,1657247316916.jpg
067_pm,Anopheles,other,specimen_image_1,1657247290669.jpg
067_pm,Anopheles,other,specimen_image_2,1657247308227.jpg
068_mi,other,other,specimen_image_2,WIN_20220708_11_39_11_Pro-11_41_16.jpg
068_mi,other,other,specimen_image_3,WIN_20220708_11_39_22_Pro-11_41_20.jpg
068_mi,other,other,specimen_image_1,WIN_20220708_11_39_00_Pro-11_41_11.jpg
068_p,other,other,specimen_image_2,1657302938165.jpg
068_p,other,other,specimen_image_1,1657302915011.jpg
068_p,other,other,specimen_image_3,1657302964243.jpg
068_pc,other,other,specimen_image_3,1657303564924.jpg
068_pc,other,other,specimen_image_1,1657303512961.jpg
068_pc,other,other,specimen_image_2,1657303548941.jpg
068_pm,other,other,specimen_image_3,1657294824546.jpg
068_pm,other,other,specimen_image_1,1657294796647.jpg
068_pm,other,other,specimen_image_2,1657294814745.jpg
069_mi,other,other,specimen_image_2,WIN_20220708_11_42_03_Pro-11_43_14.jpg
069_mi,other,other,specimen_image_1,WIN_20220708_11_41_52_Pro-11_43_10.jpg
069_mi,other,other,specimen_image_3,WIN_20220708_11_42_15_Pro-11_43_17.jpg
069_p,other,other,specimen_image_3,1657303136448.jpg
069_p,other,other,specimen_image_1,1657303083917.jpg
069_p,other,other,specimen_image_2,1657303100522.jpg
069_pc,other,other,specimen_image_3,1657303651578.jpg
069_pc,other,other,specimen_image_1,1657303628646.jpg
069_pc,other,other,specimen_image_2,1657303639625.jpg
069_pm,other,other,specimen_image_3,1657294986967.jpg
069_pm,other,other,specimen_image_1,1657294951398.jpg
069_pm,other,other,specimen_image_2,1657294960727.jpg
070_mi,other,other,specimen_image_3,WIN_20220708_11_44_08_Pro-11_44_27.jpg
070_mi,other,other,specimen_image_1,WIN_20220708_11_43_51_Pro-11_44_22.jpg
070_mi,other,other,specimen_image_2,WIN_20220708_11_44_01_Pro-11_44_25.jpg
070_p,other,other,specimen_image_1,1657303191056.jpg
070_p,other,other,specimen_image_2,1657303235569.jpg
070_p,other,other,specimen_image_3,1657303261818.jpg
070_pc,other,other,specimen_image_3,1657303743991.jpg
070_pc,other,other,specimen_image_1,1657303713071.jpg
070_pc,other,other,specimen_image_2,1657303737422.jpg
070_pm,other,other,specimen_image_2,1657295086361.jpg
070_pm,other,other,specimen_image_1,1657295076360.jpg
070_pm,other,other,specimen_image_3,1657295100323.jpg
071_mi,other,other,specimen_image_1,WIN_20220708_11_45_04_Pro-11_45_38.jpg
071_mi,other,other,specimen_image_3,WIN_20220708_11_45_24_Pro-11_45_44.jpg
071_mi,other,other,specimen_image_2,WIN_20220708_11_45_11_Pro-11_45_41.jpg
071_p,other,other,specimen_image_2,1657303316548.jpg
071_p,other,other,specimen_image_3,1657303333031.jpg
071_p,other,other,specimen_image_1,1657303297209.jpg
071_pc,other,other,specimen_image_2,1657303808890.jpg
071_pc,other,other,specimen_image_3,1657303822675.jpg
071_pc,other,other,specimen_image_1,1657303791192.jpg
071_pm,other,other,specimen_image_3,1657295198388.jpg
071_pm,other,other,specimen_image_2,1657295179287.jpg
071_pm,other,other,specimen_image_1,1657295169013.jpg
072_mi,other,other,specimen_image_3,WIN_20220708_11_46_42_Pro-11_47_13.jpg
072_mi,other,other,specimen_image_1,WIN_20220708_11_46_18_Pro-11_47_7.jpg
072_mi,other,other,specimen_image_2,WIN_20220708_11_46_28_Pro-11_47_10.jpg
072_p,other,other,specimen_image_2,1657303398712.jpg
072_p,other,other,specimen_image_1,1657303385028.jpg
072_p,other,other,specimen_image_3,1657303423703.jpg
072_pc,other,other,specimen_image_2,1657303917188.jpg
072_pc,other,other,specimen_image_3,1657303929883.jpg
072_pc,other,other,specimen_image_1,1657303906719.jpg
072_pm,other,other,specimen_image_3,1657295288807.jpg
072_pm,other,other,specimen_image_2,1657295275911.jpg
072_pm,other,other,specimen_image_1,1657295265499.jpg
073_mi,other,other,specimen_image_3,WIN_20220708_11_48_13_Pro-11_48_36.jpg
073_mi,other,other,specimen_image_2,WIN_20220708_11_48_04_Pro-11_48_33.jpg
073_mi,other,other,specimen_image_1,WIN_20220708_11_47_51_Pro-11_48_30.jpg
073_p,other,other,specimen_image_1,1657303547465.jpg
073_p,other,other,specimen_image_2,1657303563732.jpg
073_p,other,other,specimen_image_3,1657303596787.jpg
073_pc,other,other,specimen_image_1,1657304014802.jpg
073_pc,other,other,specimen_image_2,1657304036387.jpg
073_pc,other,other,specimen_image_3,1657304055275.jpg
073_pm,other,other,specimen_image_3,1657295448472.jpg
073_pm,other,other,specimen_image_1,1657295422027.jpg
073_pm,other,other,specimen_image_2,1657295439127.jpg
074_mi,other,other,specimen_image_3,WIN_20220708_11_50_00_Pro-11_52_15.jpg
074_mi,other,other,specimen_image_1,WIN_20220708_11_49_38_Pro-11_52_4.jpg
074_mi,other,other,specimen_image_2,WIN_20220708_11_49_50_Pro-11_52_11.jpg
074_p,other,other,specimen_image_3,1657303679622.jpg
074_p,other,other,specimen_image_2,1657303659359.jpg
074_p,other,other,specimen_image_1,1657303639944.jpg
074_pc,other,other,specimen_image_1,1657304101905.jpg
074_pc,other,other,specimen_image_3,1657304137705.jpg
074_pc,other,other,specimen_image_2,1657304118448.jpg
074_pm,other,other,specimen_image_3,1657295595631.jpg
074_pm,other,other,specimen_image_1,1657295567285.jpg
074_pm,other,other,specimen_image_2,1657295580482.jpg
075_mi,other,other,specimen_image_3,WIN_20220708_11_53_23_Pro-11_53_42.jpg
075_mi,other,other,specimen_image_2,WIN_20220708_11_53_12_Pro-11_53_39.jpg
075_mi,other,other,specimen_image_1,WIN_20220708_11_53_01_Pro-11_53_36.jpg
075_p,other,other,specimen_image_1,1657303730178.jpg
075_p,other,other,specimen_image_3,1657303765555.jpg
075_p,other,other,specimen_image_2,1657303749979.jpg
075_pc,other,other,specimen_image_1,1657304195971.jpg
075_pc,other,other,specimen_image_3,1657304221976.jpg
075_pc,other,other,specimen_image_2,1657304211458.jpg
075_pm,other,other,specimen_image_1,1657295684876.jpg
075_pm,other,other,specimen_image_3,1657295719833.jpg
075_pm,other,other,specimen_image_2,1657295698390.jpg
076_mi,other,other,specimen_image_3,WIN_20220708_11_54_52_Pro-11_55_33.jpg
076_mi,other,other,specimen_image_2,WIN_20220708_11_54_39_Pro-11_55_27.jpg
076_mi,other,other,specimen_image_1,WIN_20220708_11_54_29_Pro-11_55_20.jpg
076_p,other,other,specimen_image_1,1657303830696.jpg
076_p,other,other,specimen_image_3,1657303895801.jpg
076_p,other,other,specimen_image_2,1657303855204.jpg
076_pc,other,other,specimen_image_2,1657304279381.jpg
076_pc,other,other,specimen_image_3,1657304292248.jpg
076_pc,other,other,specimen_image_1,1657304266885.jpg
076_pm,other,other,specimen_image_2,1657295800012.jpg
076_pm,other,other,specimen_image_1,1657295793147.jpg
076_pm,other,other,specimen_image_3,1657295820409.jpg
077_mi,other,other,specimen_image_1,WIN_20220708_11_56_10_Pro-11_56_41.jpg
077_mi,other,other,specimen_image_3,WIN_20220708_11_56_29_Pro-11_56_47.jpg
077_mi,other,other,specimen_image_2,WIN_20220708_11_56_18_Pro-11_56_44.jpg
077_p,other,other,specimen_image_3,1657303963339.jpg
077_p,other,other,specimen_image_1,1657303927457.jpg
077_p,other,other,specimen_image_2,1657303947106.jpg
077_pc,other,other,specimen_image_2,1657304345824.jpg
077_pc,other,other,specimen_image_3,1657304356731.jpg
077_pc,other,other,specimen_image_1,1657304335324.jpg
077_pm,other,other,specimen_image_1,1657295878226.jpg
077_pm,other,other,specimen_image_3,1657295942281.jpg
077_pm,other,other,specimen_image_2,1657295894837.jpg
078_mi,other,other,specimen_image_2,WIN_20220708_11_57_40_Pro-11_58_6.jpg
078_mi,other,other,specimen_image_1,WIN_20220708_11_57_32_Pro-11_58_3.jpg
078_mi,other,other,specimen_image_3,WIN_20220708_11_57_49_Pro-11_58_9.jpg
078_p,other,other,specimen_image_1,1657304053825.jpg
078_p,other,other,specimen_image_3,1657304093029.jpg
078_p,other,other,specimen_image_2,1657304072037.jpg
078_pc,other,other,specimen_image_2,1657304500395.jpg
078_pc,other,other,specimen_image_1,1657304485124.jpg
078_pc,other,other,specimen_image_3,1657304521432.jpg
078_pm,other,other,specimen_image_3,1657296035600.jpg
078_pm,other,other,specimen_image_2,1657296023811.jpg
078_pm,other,other,specimen_image_1,1657296015980.jpg
079_mi,other,other,specimen_image_1,WIN_20220708_11_59_06_Pro-11_59_47.jpg
079_mi,other,other,specimen_image_2,WIN_20220708_11_59_15_Pro-11_59_53.jpg
079_mi,other,other,specimen_image_3,WIN_20220708_11_59_28_Pro-11_59_56.jpg
079_p,other,other,specimen_image_2,1657304157559.jpg
079_p,other,other,specimen_image_1,1657304135789.jpg
079_p,other,other,specimen_image_3,1657304175735.jpg
079_pc,other,other,specimen_image_2,1657304588644.jpg
079_pc,other,other,specimen_image_1,1657304572384.jpg
079_pc,other,other,specimen_image_3,1657304605779.jpg
079_pm,other,other,specimen_image_3,1657296138617.jpg
079_pm,other,other,specimen_image_2,1657296129169.jpg
079_pm,other,other,specimen_image_1,1657296123397.jpg
080_mi,other,other,specimen_image_1,WIN_20220708_12_00_30_Pro-12_1_1.jpg
080_mi,other,other,specimen_image_2,WIN_20220708_12_00_40_Pro-12_1_4.jpg
080_mi,other,other,specimen_image_3,WIN_20220708_12_00_50_Pro-12_1_7.jpg
080_p,other,other,specimen_image_2,1657304252211.jpg
080_p,other,other,specimen_image_3,1657304281591.jpg
080_p,other,other,specimen_image_1,1657304230376.jpg
080_pc,other,other,specimen_image_3,1657304679567.jpg
080_pc,other,other,specimen_image_2,1657304668324.jpg
080_pc,other,other,specimen_image_1,1657304652880.jpg
080_pm,other,other,specimen_image_1,1657296189270.jpg
080_pm,other,other,specimen_image_2,1657296206799.jpg
080_pm,other,other,specimen_image_3,1657296213416.jpg
081_mi,other,other,specimen_image_3,WIN_20220708_12_03_00_Pro-12_3_19.jpg
081_mi,other,other,specimen_image_1,WIN_20220708_12_02_43_Pro-12_3_13.jpg
081_mi,other,other,specimen_image_2,WIN_20220708_12_02_51_Pro-12_3_16.jpg
081_p,other,other,specimen_image_2,1657304341343.jpg
081_p,other,other,specimen_image_1,1657304315687.jpg
081_p,other,other,specimen_image_3,1657304353706.jpg
081_pc,other,other,specimen_image_1,1657304723641.jpg
081_pc,other,other,specimen_image_2,1657304737539.jpg
081_pc,other,other,specimen_image_3,1657304745575.jpg
081_pm,other,other,specimen_image_3,1657296300499.jpg
081_pm,other,other,specimen_image_2,1657296291174.jpg
081_pm,other,other,specimen_image_1,1657296280321.jpg
082_mi,other,other,specimen_image_3,WIN_20220708_12_04_53_Pro-12_5_22.jpg
082_mi,other,other,specimen_image_2,WIN_20220708_12_04_41_Pro-12_5_19.jpg
082_mi,other,other,specimen_image_1,WIN_20220708_12_04_30_Pro-12_5_15.jpg
082_p,other,other,specimen_image_1,1657304388795.jpg
082_p,other,other,specimen_image_2,1657304403267.jpg
082_p,other,other,specimen_image_3,1657304419217.jpg
082_pc,other,other,specimen_image_2,1657304799234.jpg
082_pc,other,other,specimen_image_3,1657304807464.jpg
082_pc,other,other,specimen_image_1,1657304787862.jpg
082_pm,other,other,specimen_image_3,1657296393359.jpg
082_pm,other,other,specimen_image_2,1657296381140.jpg
082_pm,other,other,specimen_image_1,1657296372490.jpg
083_mi,other,other,specimen_image_3,WIN_20220708_12_06_32_Pro-12_6_57.jpg
083_mi,other,other,specimen_image_2,WIN_20220708_12_06_20_Pro-12_6_54.jpg
083_mi,other,other,specimen_image_1,WIN_20220708_12_06_10_Pro-12_6_52.jpg
083_p,other,other,specimen_image_3,1657304516396.jpg
083_p,other,other,specimen_image_1,1657304489623.jpg
083_p,other,other,specimen_image_2,1657304503135.jpg
083_pc,other,other,specimen_image_1,1657304944375.jpg
083_pc,other,other,specimen_image_3,1657304970911.jpg
083_pc,other,other,specimen_image_2,1657304958365.jpg
083_pm,other,other,specimen_image_3,1657296473447.jpg
083_pm,other,other,specimen_image_2,1657296465920.jpg
083_pm,other,other,specimen_image_1,1657296459475.jpg
084_mi,other,other,specimen_image_3,WIN_20220708_12_08_00_Pro-12_8_17.jpg
084_mi,other,other,specimen_image_2,WIN_20220708_12_07_48_Pro-12_8_14.jpg
084_mi,other,other,specimen_image_1,WIN_20220708_12_07_38_Pro-12_8_11.jpg
084_p,other,other,specimen_image_2,1657304568948.jpg
084_p,other,other,specimen_image_3,1657304592177.jpg
084_p,other,other,specimen_image_1,1657304547327.jpg
084_pc,other,other,specimen_image_3,1657305050315.jpg
084_pc,other,other,specimen_image_1,1657305020334.jpg
084_pc,other,other,specimen_image_2,1657305038129.jpg
084_pm,other,other,specimen_image_2,1657296540118.jpg
084_pm,other,other,specimen_image_1,1657296532286.jpg
084_pm,other,other,specimen_image_3,1657296551057.jpg
085_mi,other,other,specimen_image_2,WIN_20220708_12_09_01_Pro-12_9_35.jpg
085_mi,other,other,specimen_image_1,WIN_20220708_12_08_51_Pro-12_9_32.jpg
085_mi,other,other,specimen_image_3,WIN_20220708_12_09_10_Pro-12_9_38.jpg
085_p,other,other,specimen_image_3,1657304704987.jpg
085_p,other,other,specimen_image_2,1657304677885.jpg
085_p,other,other,specimen_image_1,1657304654531.jpg
085_pc,other,other,specimen_image_3,1657305116828.jpg
085_pc,other,other,specimen_image_2,1657305103679.jpg
085_pc,other,other,specimen_image_1,1657305091176.jpg
085_pm,other,other,specimen_image_3,1657296632103.jpg
085_pm,other,other,specimen_image_2,1657296624877.jpg
085_pm,other,other,specimen_image_1,1657296612442.jpg
086_mi,other,other,specimen_image_1,WIN_20220708_12_10_23_Pro-12_10_54.jpg
086_mi,other,other,specimen_image_2,WIN_20220708_12_10_32_Pro-12_10_57.jpg
086_mi,other,other,specimen_image_3,WIN_20220708_12_10_44_Pro-12_11_0.jpg
086_p,other,other,specimen_image_2,1657304769821.jpg
086_p,other,other,specimen_image_3,1657304819460.jpg
086_p,other,other,specimen_image_1,1657304752499.jpg
086_pc,other,other,specimen_image_3,1657305178431.jpg
086_pc,other,other,specimen_image_2,1657305171693.jpg
086_pc,other,other,specimen_image_1,1657305156458.jpg
086_pm,other,other,specimen_image_2,1657296702063.jpg
086_pm,other,other,specimen_image_3,1657296714842.jpg
086_pm,other,other,specimen_image_1,1657296692913.jpg
087_mi,other,other,specimen_image_3,WIN_20220708_12_12_33_Pro-12_12_50.jpg
087_mi,other,other,specimen_image_1,WIN_20220708_12_12_15_Pro-12_12_44.jpg
087_mi,other,other,specimen_image_2,WIN_20220708_12_12_25_Pro-12_12_47.jpg
087_p,other,other,specimen_image_2,1657304880096.jpg
087_p,other,other,specimen_image_3,1657304888479.jpg
087_p,other,other,specimen_image_1,1657304861449.jpg
087_pc,other,other,specimen_image_3,1657305242125.jpg
087_pc,other,other,specimen_image_2,1657305230164.jpg
087_pc,other,other,specimen_image_1,1657305217107.jpg
087_pm,other,other,specimen_image_1,1657296776421.jpg
087_pm,other,other,specimen_image_2,1657296793489.jpg
087_pm,other,other,specimen_image_3,1657296804498.jpg
088_mi,other,other,specimen_image_1,WIN_20220708_12_13_26_Pro-12_13_55.jpg
088_mi,other,other,specimen_image_2,WIN_20220708_12_13_36_Pro-12_13_58.jpg
088_mi,other,other,specimen_image_3,WIN_20220708_12_13_45_Pro-12_14_1.jpg
088_p,other,other,specimen_image_1,1657304948840.jpg
088_p,other,other,specimen_image_3,1657304978568.jpg
088_p,other,other,specimen_image_2,1657304964812.jpg
088_pc,other,other,specimen_image_3,1657305385950.jpg
088_pc,other,other,specimen_image_1,1657305359168.jpg
088_pc,other,other,specimen_image_2,1657305373136.jpg
088_pm,other,other,specimen_image_2,1657296883401.jpg
088_pm,other,other,specimen_image_1,1657296865068.jpg
088_pm,other,other,specimen_image_3,1657296898195.jpg
089_mi,other,other,specimen_image_2,WIN_20220708_12_14_49_Pro-12_15_18.jpg
089_mi,other,other,specimen_image_3,WIN_20220708_12_15_00_Pro-12_15_22.jpg
089_mi,other,other,specimen_image_1,WIN_20220708_12_14_38_Pro-12_15_15.jpg
089_p,other,other,specimen_image_2,1657305044721.jpg
089_p,other,other,specimen_image_3,1657305079818.jpg
089_p,other,other,specimen_image_1,1657305023232.jpg
089_pc,other,other,specimen_image_3,1657305446629.jpg
089_pc,other,other,specimen_image_1,1657305426422.jpg
089_pc,other,other,specimen_image_2,1657305435154.jpg
089_pm,other,other,specimen_image_1,1657296954561.jpg
089_pm,other,other,specimen_image_3,1657296974780.jpg
089_pm,other,other,specimen_image_2,1657296963713.jpg
090_mi,other,other,specimen_image_2,WIN_20220708_12_16_05_Pro-12_16_32.jpg
090_mi,other,other,specimen_image_1,WIN_20220708_12_15_53_Pro-12_16_29.jpg
090_mi,other,other,specimen_image_3,WIN_20220708_12_16_17_Pro-12_16_35.jpg
090_p,other,other,specimen_image_3,1657305208550.jpg
090_p,other,other,specimen_image_1,1657305162884.jpg
090_p,other,other,specimen_image_2,1657305186277.jpg
090_pc,other,other,specimen_image_2,1657305503725.jpg
090_pc,other,other,specimen_image_1,1657305488585.jpg
090_pc,other,other,specimen_image_3,1657305522318.jpg
090_pm,other,other,specimen_image_3,1657297057495.jpg
090_pm,other,other,specimen_image_2,1657297048707.jpg
090_pm,other,other,specimen_image_1,1657297038085.jpg
091_mi,other,other,specimen_image_1,WIN_20220708_12_17_21_Pro-12_17_49.jpg
091_mi,other,other,specimen_image_3,WIN_20220708_12_17_36_Pro-12_17_55.jpg
091_mi,other,other,specimen_image_2,WIN_20220708_12_17_27_Pro-12_17_52.jpg
091_p,other,other,specimen_image_3,1657305278155.jpg
091_p,other,other,specimen_image_1,1657305254479.jpg
091_p,other,other,specimen_image_2,1657305261710.jpg
091_pc,other,other,specimen_image_3,1657305595436.jpg
091_pc,other,other,specimen_image_1,1657305577954.jpg
091_pc,other,other,specimen_image_2,1657305588552.jpg
091_pm,other,other,specimen_image_1,1657297125296.jpg
091_pm,other,other,specimen_image_3,1657297142679.jpg
091_pm,other,other,specimen_image_2,1657297133801.jpg
092_mi,other,other,specimen_image_1,WIN_20220708_12_18_31_Pro-12_18_57.jpg
092_mi,other,other,specimen_image_2,WIN_20220708_12_18_39_Pro-12_19_0.jpg
092_mi,other,other,specimen_image_3,WIN_20220708_12_18_47_Pro-12_19_3.jpg
092_p,other,other,specimen_image_3,1657305333751.jpg
092_p,other,other,specimen_image_1,1657305307827.jpg
092_p,other,other,specimen_image_2,1657305320337.jpg
092_pc,other,other,specimen_image_2,1657305638065.jpg
092_pc,other,other,specimen_image_1,1657305627475.jpg
092_pc,other,other,specimen_image_3,1657305649766.jpg
092_pm,other,other,specimen_image_3,1657297234030.jpg
092_pm,other,other,specimen_image_1,1657297215172.jpg
092_pm,other,other,specimen_image_2,1657297224849.jpg
093_mi,other,other,specimen_image_1,WIN_20220708_12_31_22_Pro-12_31_53.jpg
093_mi,other,other,specimen_image_3,WIN_20220708_12_31_42_Pro-12_32_0.jpg
093_mi,other,other,specimen_image_2,WIN_20220708_12_31_34_Pro-12_31_56.jpg
093_p,other,other,specimen_image_2,1657305389992.jpg
093_p,other,other,specimen_image_3,1657305404364.jpg
093_p,other,other,specimen_image_1,1657305378192.jpg
093_pc,other,other,specimen_image_1,1657305773381.jpg
093_pc,other,other,specimen_image_2,1657305786034.jpg
093_pc,other,other,specimen_image_3,1657305802937.jpg
093_pm,other,other,specimen_image_2,1657297999901.jpg
093_pm,other,other,specimen_image_1,1657297966197.jpg
093_pm,other,other,specimen_image_3,1657298009757.jpg
094_mi,other,other,specimen_image_1,WIN_20220708_12_32_40_Pro-12_33_19.jpg
094_mi,other,other,specimen_image_3,WIN_20220708_12_32_59_Pro-12_33_26.jpg
094_mi,other,other,specimen_image_2,WIN_20220708_12_32_48_Pro-12_33_22.jpg
094_p,other,other,specimen_image_1,1657305434055.jpg
094_p,other,other,specimen_image_2,1657305449295.jpg
094_p,other,other,specimen_image_3,1657305469033.jpg
094_pc,other,other,specimen_image_2,1657305853565.jpg
094_pc,other,other,specimen_image_3,1657305864290.jpg
094_pc,other,other,specimen_image_1,1657305843383.jpg
094_pm,other,other,specimen_image_2,1657298079385.jpg
094_pm,other,other,specimen_image_3,1657298092226.jpg
094_pm,other,other,specimen_image_1,1657298068994.jpg
095_mi,other,other,specimen_image_3,WIN_20220708_12_35_12_Pro-12_35_31.jpg
095_mi,other,other,specimen_image_2,WIN_20220708_12_35_00_Pro-12_35_27.jpg
095_mi,other,other,specimen_image_1,WIN_20220708_12_34_52_Pro-12_35_25.jpg
095_p,other,other,specimen_image_3,1657305562291.jpg
095_p,other,other,specimen_image_1,1657305506552.jpg
095_p,other,other,specimen_image_2,1657305546567.jpg
095_pc,other,other,specimen_image_1,1657305909924.jpg
095_pc,other,other,specimen_image_3,1657305932170.jpg
095_pc,other,other,specimen_image_2,1657305924838.jpg
095_pm,other,other,specimen_image_2,1657298163908.jpg
095_pm,other,other,specimen_image_1,1657298158466.jpg
095_pm,other,other,specimen_image_3,1657298171168.jpg
096_mi,other,other,specimen_image_2,WIN_20220708_12_36_20_Pro-12_37_16.jpg
096_mi,other,other,specimen_image_3,WIN_20220708_12_36_35_Pro-12_37_19.jpg
096_mi,other,other,specimen_image_1,WIN_20220708_12_36_11_Pro-12_37_13.jpg
096_p,other,other,specimen_image_1,1657305605345.jpg
096_p,other,other,specimen_image_3,1657305639313.jpg
096_p,other,other,specimen_image_2,1657305625700.jpg
096_pc,other,other,specimen_image_1,1657305977039.jpg
096_pc,other,other,specimen_image_3,1657306004480.jpg
096_pc,other,other,specimen_image_2,1657305987903.jpg
096_pm,other,other,specimen_image_3,1657298271347.jpg
096_pm,other,other,specimen_image_1,1657298250657.jpg
096_pm,other,other,specimen_image_2,1657298258526.jpg
097_mi,other,other,specimen_image_3,WIN_20220708_12_38_19_Pro-12_38_54.jpg
097_mi,other,other,specimen_image_2,WIN_20220708_12_38_10_Pro-12_38_51.jpg
097_mi,other,other,specimen_image_1,WIN_20220708_12_37_56_Pro-12_38_48.jpg
097_p,other,other,specimen_image_1,1657305693349.jpg
097_p,other,other,specimen_image_2,1657305704813.jpg
097_p,other,other,specimen_image_3,1657305717777.jpg
097_pc,other,other,specimen_image_3,1657306061641.jpg
097_pc,other,other,specimen_image_2,1657306047632.jpg
097_pc,other,other,specimen_image_1,1657306038127.jpg
097_pm,other,other,specimen_image_1,1657298329262.jpg
097_pm,other,other,specimen_image_2,1657298347279.jpg
097_pm,other,other,specimen_image_3,1657298367816.jpg
098_mi,other,other,specimen_image_2,WIN_20220708_12_40_09_Pro-12_40_33.jpg
098_mi,other,other,specimen_image_3,WIN_20220708_12_40_19_Pro-12_40_35.jpg
098_mi,other,other,specimen_image_1,WIN_20220708_12_39_55_Pro-12_40_29.jpg
098_p,other,other,specimen_image_1,1657305762699.jpg
098_p,other,other,specimen_image_2,1657305778572.jpg
098_p,other,other,specimen_image_3,1657305791876.jpg
098_pc,other,other,specimen_image_1,1657306347289.jpg
098_pc,other,other,specimen_image_3,1657306368802.jpg
098_pc,other,other,specimen_image_2,1657306356357.jpg
098_pm,other,other,specimen_image_3,1657298498877.jpg
098_pm,other,other,specimen_image_1,1657298478067.jpg
098_pm,other,other,specimen_image_2,1657298490259.jpg
099_mi,other,other,specimen_image_3,WIN_20220708_12_41_24_Pro-12_41_41.jpg
099_mi,other,other,specimen_image_2,WIN_20220708_12_41_16_Pro-12_41_38.jpg
099_mi,other,other,specimen_image_1,WIN_20220708_12_41_06_Pro-12_41_35.jpg
099_p,other,other,specimen_image_2,1657305850067.jpg
099_p,other,other,specimen_image_1,1657305832583.jpg
099_p,other,other,specimen_image_3,1657305868384.jpg
099_pc,other,other,specimen_image_3,1657306451542.jpg
099_pc,other,other,specimen_image_2,1657306443225.jpg
099_pc,other,other,specimen_image_1,1657306432856.jpg
099_pm,other,other,specimen_image_3,1657298588132.jpg
099_pm,other,other,specimen_image_2,1657298571625.jpg
099_pm,other,other,specimen_image_1,1657298560884.jpg
100_mi,other,other,specimen_image_2,WIN_20220708_12_42_35_Pro-12_43_25.jpg
100_mi,other,other,specimen_image_3,WIN_20220708_12_42_43_Pro-12_43_28.jpg
100_mi,other,other,specimen_image_1,WIN_20220708_12_42_27_Pro-12_43_21.jpg
100_p,other,other,specimen_image_2,1657305923838.jpg
100_p,other,other,specimen_image_3,1657305942339.jpg
100_p,other,other,specimen_image_1,1657305903439.jpg
100_pc,other,other,specimen_image_1,1657306554447.jpg
